ID,price,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,priceByArea,hasPlan,has3DTour,has360,topPlus,suggestedTexts_subtitle,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex
107526421,1095000.0,43,3.0,146.0,1,3,2,1,1,1,7500.0,1,1,0,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107246640,1195000.0,27,2.0,134.0,1,3,3,1,1,1,8918.0,1,1,1,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106773918,790000.0,33,3.0,148.0,1,2,2,1,1,1,5338.0,1,1,0,1,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
102711209,2350000.0,44,5.0,218.0,1,4,4,1,1,1,10780.0,1,1,0,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
106822977,235000.0,34,0.0,38.0,0,0,1,1,1,1,6184.0,1,1,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,1,0,0
105113334,1030000.0,42,5.0,67.0,1,2,1,1,1,1,15373.0,1,1,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,1,0
106848960,1200000.0,30,4.0,132.0,1,2,2,1,1,1,9091.0,1,1,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106500063,1195000.0,32,2.0,134.0,1,3,3,1,1,1,8918.0,1,1,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106151385,1490000.0,30,5.0,216.0,1,2,3,1,1,1,6898.0,1,1,0,1,"Palacio, Madrid",0,0,0,0,1,0,0,0,0,1
107017486,1350000.0,37,3.0,151.0,1,2,2,1,1,1,8940.0,1,0,1,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107087838,3450000.0,31,2.0,438.0,1,4,3,1,1,1,7877.0,1,0,1,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107262952,1780000.0,32,6.0,145.0,1,2,2,1,1,1,12276.0,1,0,1,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107293851,369000.0,23,2.0,81.0,0,1,1,1,1,0,4556.0,1,0,1,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107180416,1550000.0,25,4.0,128.0,1,2,2,1,1,1,12109.0,1,0,1,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107085261,720000.0,34,3.0,126.0,1,5,1,1,0,0,5714.0,1,0,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106462249,500000.0,27,4.0,60.0,1,2,1,0,1,0,8333.0,1,0,1,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107320613,938000.0,41,2.0,113.0,1,2,1,1,1,1,8301.0,1,0,1,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
105642431,3100000.0,21,10.0,137.0,1,2,2,0,1,1,22628.0,1,0,1,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,1,0
105639958,1555000.0,43,1.0,220.0,1,5,2,0,1,1,7068.0,1,0,1,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107568284,1900000.0,21,2.0,159.0,1,3,2,0,1,0,11950.0,1,0,0,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106508066,2000000.0,37,1.0,462.0,1,8,3,0,0,1,4329.0,1,0,0,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
106040091,790000.0,39,1.0,114.0,1,4,2,0,1,1,6930.0,1,0,0,1,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107491323,1680000.0,22,1.0,212.0,1,3,3,0,1,1,7925.0,1,0,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106837072,3450000.0,34,2.0,450.0,1,4,3,1,1,1,7667.0,1,0,0,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107558488,500000.0,29,4.0,60.0,1,2,1,1,1,0,8333.0,1,1,0,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107376551,1089000.0,23,2.0,174.0,1,4,2,1,1,1,6259.0,0,0,0,1,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107249812,720000.0,26,3.0,126.0,1,5,1,0,0,0,5714.0,1,0,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107396902,759000.0,12,4.0,84.0,1,2,2,0,1,1,9036.0,1,0,0,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107551951,1900000.0,26,2.0,159.0,1,3,2,0,1,0,11950.0,1,0,0,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
96413799,1530000.0,39,4.0,145.0,1,3,3,1,1,1,10552.0,1,0,1,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107380864,1680000.0,33,2.0,188.0,1,3,3,1,1,1,8936.0,0,0,0,1,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
105894081,395000.0,34,5.0,53.0,1,0,1,1,1,0,7453.0,1,0,1,1,"Palacio, Madrid",0,0,0,0,1,0,0,0,1,0
96412723,680000.0,40,4.0,80.0,1,2,1,1,1,1,8500.0,1,0,1,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
92762354,850000.0,48,4.0,105.0,1,2,2,0,1,1,8095.0,1,0,1,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
104066594,4500000.0,57,1.0,489.0,1,7,4,0,1,1,9202.0,1,0,0,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,0,1
107446696,1980000.0,27,3.0,294.0,1,2,2,0,0,1,6735.0,1,0,0,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
106598225,688800.0,34,3.0,106.0,1,2,1,1,1,1,6498.0,1,0,1,1,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107350281,1077000.0,41,4.0,137.0,1,2,2,1,1,1,7861.0,1,1,0,1,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106627931,398000.0,40,5.0,33.0,0,1,1,1,1,1,12061.0,1,1,0,1,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
106205571,279000.0,50,6.0,72.0,0,3,1,1,0,0,3875.0,1,1,0,1,"Sol, Madrid",0,0,0,0,0,1,0,0,1,0
106420192,205000.0,27,1.0,37.0,0,0,1,1,0,0,5541.0,0,0,0,1,"Palacio, Madrid",0,0,0,0,1,0,0,1,0,0
105095861,998800.0,43,1.0,256.0,1,4,2,1,1,1,3902.0,1,0,1,1,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107260671,448000.0,30,5.0,94.0,1,1,1,1,1,1,4766.0,1,1,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
105367340,529000.0,34,2.0,87.0,1,3,1,1,1,0,6080.0,1,1,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106943657,1800000.0,47,4.0,168.0,1,3,2,1,1,1,10714.0,1,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,0,1
107052358,1690000.0,59,1.0,300.0,1,5,5,1,1,1,5633.0,1,1,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
106742738,655000.0,32,4.0,91.0,1,2,2,1,1,1,7198.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107387468,399000.0,29,5.0,44.0,1,2,1,1,1,1,9068.0,1,1,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
106414275,2100000.0,33,3.0,248.0,1,3,4,1,1,1,8468.0,1,1,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107448808,2400000.0,32,4.0,181.0,1,4,2,1,1,0,13260.0,1,1,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107063820,269000.0,18,0.0,39.0,0,1,1,1,1,0,6897.0,1,1,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
102607165,1079000.0,17,2.0,128.0,1,3,4,1,1,1,8430.0,1,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
102881787,1420000.0,51,8.0,107.0,1,2,2,1,1,1,13271.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
104210607,2550000.0,32,5.0,255.0,1,4,3,1,0,1,10000.0,1,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106991727,820000.0,31,4.0,98.0,1,2,1,1,1,1,8367.0,1,1,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
103005702,2575000.0,39,1.0,215.0,1,4,4,1,1,1,11977.0,1,1,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
105953428,315000.0,24,0.0,61.0,1,2,1,1,1,0,5164.0,1,1,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
106725580,189900.0,27,0.0,32.0,0,2,1,1,1,0,5934.0,1,1,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107044081,440000.0,45,2.0,111.0,1,4,1,1,0,1,3964.0,1,1,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107307982,2500000.0,43,2.0,262.0,1,3,3,1,1,1,9542.0,1,1,1,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106148814,2550000.0,32,5.0,255.0,1,5,2,1,0,1,10000.0,1,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
105987448,1200000.0,45,1.0,169.0,1,3,2,1,1,1,7101.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
104810089,1310000.0,38,3.0,118.0,1,2,2,1,1,1,11102.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106568664,1490000.0,28,4.0,173.0,1,2,2,1,1,1,8613.0,1,1,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,0,1,0
105035004,1195000.0,50,5.0,134.0,1,2,2,1,1,1,8918.0,1,1,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,0,1,0
106394179,420000.0,30,1.0,43.0,0,1,1,1,1,1,9767.0,1,1,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
106520546,1490000.0,42,4.0,173.0,1,2,2,1,1,1,8613.0,1,1,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,0,1,0
105902277,430000.0,35,2.0,53.0,1,1,1,1,1,0,8113.0,1,1,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
105621684,520000.0,37,2.0,62.0,0,1,1,1,1,1,8387.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
105968245,1200000.0,46,1.0,169.0,1,3,2,1,1,1,7101.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106024601,575000.0,35,0.0,170.0,1,3,2,1,1,0,3382.0,1,1,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107445661,875000.0,29,0.5,89.0,1,2,2,1,1,1,9831.0,1,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106899126,1650000.0,24,3.0,151.0,1,4,2,1,1,1,10927.0,1,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,0,1
106253410,930000.0,28,6.0,75.0,1,1,1,1,1,1,12400.0,0,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,1,0
106679358,1650000.0,16,1.0,210.0,1,2,2,1,0,1,7857.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106346595,1100000.0,26,3.0,134.0,1,3,3,1,1,1,8209.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
105028115,1300000.0,33,1.0,230.0,1,3,2,1,1,1,5652.0,0,1,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
106475412,1350000.0,26,5.0,187.0,1,3,2,0,1,1,7219.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106375091,1750000.0,30,2.0,231.0,1,3,2,0,1,1,7576.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106355154,1248000.0,32,2.0,196.0,1,3,3,0,1,1,6367.0,1,1,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
104837459,1250000.0,32,5.0,138.0,1,2,2,1,1,1,9058.0,1,1,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,0,0,0,1
106135787,1300000.0,29,1.0,210.0,1,6,2,1,0,1,6190.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106597325,1870000.0,18,6.0,146.0,1,4,2,0,1,1,12808.0,1,1,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,0,1,0
107485949,810000.0,31,4.0,76.0,0,3,2,0,1,1,10658.0,0,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
104577165,1495000.0,31,1.0,198.0,1,3,2,0,1,1,7551.0,0,1,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107112925,2000000.0,36,4.0,146.0,1,2,2,0,1,1,13699.0,1,1,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107311347,1300000.0,32,0.5,127.0,1,2,2,1,1,1,10236.0,1,0,1,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107416475,549950.0,42,5.0,67.0,0,2,2,1,1,1,8208.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106101182,285000.0,35,3.0,47.0,1,2,1,1,1,0,6064.0,1,0,1,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107541781,4052000.0,45,1.0,276.0,1,4,2,1,1,1,14681.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107422621,950000.0,40,1.0,156.0,1,4,2,1,1,1,6090.0,1,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107218727,2550000.0,42,4.0,251.0,1,8,2,1,1,1,10159.0,1,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
107398834,630000.0,31,0.0,85.0,0,2,2,1,1,1,7412.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,0,1
107263944,999000.0,32,3.0,199.0,1,5,3,1,0,1,5020.0,1,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107029249,500000.0,29,4.0,52.0,1,2,1,1,1,0,9615.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107365174,1195000.0,53,2.0,115.0,1,3,2,1,1,1,10391.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
95798532,779000.0,51,3.0,176.0,1,3,3,0,0,1,4426.0,1,0,1,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107209769,875000.0,22,0.5,89.0,1,2,2,1,1,1,9831.0,1,0,1,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106557224,1870000.0,37,6.0,146.0,1,4,2,1,1,1,12808.0,1,0,1,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,0,1,0
106310003,145000.0,21,1.0,19.0,0,0,1,1,1,0,7632.0,1,0,1,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,0,1,0,0
101932319,622000.0,52,1.0,159.0,1,2,2,0,1,1,3912.0,1,0,1,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
106477139,199000.0,19,0.0,30.0,0,1,1,0,1,0,6633.0,1,0,1,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
105413336,329000.0,47,4.0,72.0,1,2,1,0,1,0,4569.0,1,0,1,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107005690,1400000.0,35,4.0,170.0,1,2,2,1,1,1,8235.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,0,1
107100356,720000.0,37,3.0,121.0,1,5,1,0,0,0,5950.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
104641472,548000.0,38,4.0,80.0,0,2,1,1,1,0,6850.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
96583874,240000.0,42,5.0,23.0,1,0,1,1,1,0,10435.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,1,0
105503320,1260000.0,44,1.0,149.0,1,3,2,0,1,1,8456.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
105965493,1700000.0,35,5.0,135.0,1,2,2,1,1,1,12593.0,1,0,1,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,0,1,0
106143454,3700000.0,56,11.0,311.0,1,3,4,0,1,1,11897.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,0,1
103858202,2250000.0,72,5.0,173.0,1,2,3,0,2,1,13006.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,0,0,0,1
107087253,650000.0,40,4.0,126.0,1,3,1,1,1,0,5159.0,1,0,1,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107271855,367000.0,36,0.0,49.0,1,1,1,1,1,0,7490.0,1,0,1,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
105501261,1395000.0,46,2.0,221.0,1,4,4,0,1,1,6312.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107005745,1390000.0,34,3.0,220.0,1,4,3,0,1,1,6318.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
105116421,2900000.0,48,2.0,174.0,1,2,2,1,1,1,16667.0,1,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107486647,1900000.0,27,2.0,160.0,1,3,3,0,1,0,11875.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
106956191,1740000.0,41,4.0,214.0,1,2,2,0,1,1,8131.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107326560,1100000.0,29,1.0,129.0,1,2,2,1,1,1,8527.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107168617,405000.0,23,5.0,55.0,1,1,1,0,1,1,7364.0,0,0,1,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107173357,799000.0,26,4.0,79.0,1,2,1,0,1,1,10114.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107228557,1150000.0,22,5.0,108.0,1,2,1,0,0,0,10648.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106157050,650000.0,20,1.0,101.0,1,5,1,0,0,1,6436.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107278033,439000.0,37,2.0,59.0,1,0,1,1,1,1,7441.0,1,1,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,1,0,0
107459588,570000.0,20,2.0,76.0,1,2,1,1,1,0,7500.0,1,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107362933,1780000.0,34,6.0,145.0,1,2,2,0,1,1,12276.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107445239,950000.0,24,1.0,153.0,1,4,3,0,1,1,6209.0,1,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107298591,725000.0,20,5.0,113.0,1,3,2,0,1,0,6416.0,1,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107298626,1079000.0,20,2.0,128.0,1,3,3,0,1,1,8430.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107298617,789000.0,20,4.0,101.0,1,2,2,0,1,0,7812.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107490521,1090000.0,34,2.0,100.0,1,2,2,0,1,1,10900.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107162783,565000.0,26,1.0,84.0,1,3,2,1,1,1,6726.0,1,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
101166377,1580000.0,33,3.0,125.0,1,3,2,0,1,1,12640.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,0,1
106588391,780000.0,49,0.0,125.0,1,2,2,1,1,1,6240.0,1,1,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
106975939,1800000.0,37,4.0,168.0,1,3,2,0,1,1,10714.0,0,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,0,0,1,0
107124132,996000.0,39,1.0,122.0,1,3,3,0,1,1,8164.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107173267,759000.0,28,4.0,84.0,1,2,2,0,1,1,9036.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,1,0
107550415,1250000.0,27,3.0,203.0,1,2,2,1,1,1,6158.0,0,0,1,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107210069,875000.0,19,0.5,89.0,1,2,2,0,1,1,9831.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107350205,1090000.0,18,2.0,95.0,1,2,2,1,1,1,11474.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107551768,548000.0,23,1.0,119.0,1,2,2,0,1,1,4605.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
105501758,750000.0,34,0.0,94.0,1,2,3,0,1,0,7979.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107099017,1589000.0,29,2.0,213.0,1,3,4,0,1,1,7460.0,1,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
107111354,2300000.0,27,2.0,183.0,1,2,3,0,1,1,12568.0,1,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106517405,1490000.0,37,4.0,178.0,1,2,2,1,1,1,8371.0,1,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,0,0,1,0
107453593,1150000.0,33,5.0,123.0,1,2,1,0,1,1,9350.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,1,0
103711174,1395000.0,42,2.0,221.0,1,4,5,0,1,1,6312.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
107474556,985000.0,25,1.0,128.0,1,3,4,0,1,0,7695.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107020358,2500000.0,47,2.0,262.0,1,3,4,1,1,1,9542.0,1,0,0,0,"Chueca-Justicia, Madrid",1,0,0,0,0,0,1,0,0,0
107533077,810000.0,41,1.0,112.0,1,2,2,1,1,1,7232.0,1,0,0,0,"Sol, Madrid",0,0,0,0,0,1,1,0,0,0
106662742,1150000.0,27,5.0,92.0,1,2,1,0,1,1,12500.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,0,0,1,0
106031433,1700000.0,53,1.0,200.0,1,7,4,1,0,1,8500.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
103759662,1800000.0,20,4.0,181.0,1,2,2,0,1,1,9945.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107155936,1300000.0,49,2.0,205.0,1,4,4,1,1,1,6341.0,1,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107558322,850000.0,37,4.0,135.0,1,3,2,1,1,1,6296.0,1,1,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
106535360,500000.0,21,3.0,58.0,1,1,1,0,1,1,8621.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106413205,789000.0,18,4.0,101.0,1,2,2,0,1,0,7812.0,1,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
105497637,800000.0,34,2.0,119.0,0,2,2,1,1,1,6723.0,0,1,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106734301,1700000.0,42,1.0,201.0,1,4,3,1,1,1,8458.0,1,0,1,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107221413,267000.0,32,2.0,36.0,0,1,1,1,1,0,7417.0,1,0,1,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106693695,953900.0,36,1.0,97.0,1,2,2,1,1,1,9834.0,1,0,1,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
107569673,279800.0,26,5.0,33.0,1,1,1,0,1,1,8479.0,1,0,1,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106444306,1700000.0,30,1.0,200.0,1,7,4,0,1,1,8500.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
106135776,829000.0,10,2.0,99.0,1,2,2,0,1,1,8374.0,1,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107308505,1100000.0,23,1.0,129.0,1,2,2,1,1,1,8527.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107516987,275000.0,23,2.0,51.0,0,1,1,1,1,0,5392.0,0,0,0,0,"Lavapiés-Embajadores, Madrid",0,0,1,0,0,0,1,0,0,0
107334886,975000.0,59,3.0,158.0,1,3,2,1,1,1,6171.0,1,0,0,0,"Palacio, Madrid",0,0,0,0,1,0,1,0,0,0
107470011,1150000.0,15,1.0,106.0,1,2,2,0,2,1,10849.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
107409565,840000.0,38,2.0,140.0,1,4,2,0,1,0,6000.0,0,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107470148,1200000.0,15,2.0,100.0,1,2,2,0,2,1,12000.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
106970345,1500000.0,6,0.0,150.0,1,2,3,0,1,1,10000.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
107470189,1250000.0,15,3.0,106.0,1,2,2,0,2,1,11792.0,0,0,0,0,"Huertas-Cortes, Madrid",0,1,0,0,0,0,1,0,0,0
107408469,799000.0,9,4.0,79.0,1,2,1,0,1,0,10114.0,1,0,0,0,"Malasaña-Universidad, Madrid",0,0,0,1,0,0,1,0,0,0
